userId,movieId,rating
897,2319,5
898,2319,5
900,2319,5
902,2319,0.5
903,2319,4
907,2319,3
910,2319,4.5
913,2319,4
916,2319,4
929,2319,5
932,2319,3
935,2319,4.5
936,2319,5
949,2319,3.5
950,2319,3
969,2319,5
971,2319,5
981,2319,5
984,2319,4.5
985,2319,4
987,2319,4
989,2319,3.5
990,2319,3.5
994,2319,5
1,2359,3.5
14,2359,3.5
54,2359,5
58,2359,3.5
73,2359,4
90,2359,3.5
104,2359,3
109,2359,2.5
116,2359,3.5
132,2359,5
134,2359,5
137,2359,5
144,2359,5
147,2359,5
153,2359,5
162,2359,2
215,2359,1.5
220,2359,4
222,2359,1
239,2359,4.5
251,2359,5
252,2359,5
270,2359,5
271,2359,2.5
294,2359,1.5
318,2359,3.5
341,2359,4.5
353,2359,3
359,2359,5
360,2359,5
394,2359,5
395,2359,5
415,2359,5
425,2359,5
429,2359,5
445,2359,5
479,2359,4
496,2359,4
500,2359,4.5
549,2359,4
554,2359,4
572,2359,4.5
578,2359,0.5
584,2359,4
587,2359,5
632,2359,3
636,2359,5
654,2359,1
663,2359,4
664,2359,5
678,2359,4
699,2359,4
701,2359,1.5
702,2359,3
706,2359,5
717,2359,5
724,2359,5
737,2359,0.5
775,2359,4
792,2359,3.5
802,2359,5
804,2359,4.5
812,2359,5
824,2359,5
826,2359,4.5
838,2359,5
852,2359,5
872,2359,3.5
903,2359,5
905,2359,3.5
910,2359,5
929,2359,5
930,2359,4
952,2359,5
955,2359,5
993,2359,5
998,2359,2
1,2418,4
3,2418,5
58,2418,4
78,2418,3
104,2418,4
134,2418,4
162,2418,3.5
170,2418,5
220,2418,4
246,2418,3
294,2418,4
347,2418,1
359,2418,4
411,2418,3
417,2418,4
422,2418,2.5
440,2418,4
466,2418,3.5
471,2418,3
554,2418,5
574,2418,2
614,2418,4
646,2418,5
648,2418,3
706,2418,5
709,2418,3
717,2418,5
732,2418,3.5
741,2418,5
768,2418,3
775,2418,4
791,2418,5
824,2418,3
903,2418,3
941,2418,2
947,2418,5
955,2418,4
978,2418,2
982,2418,3.5
1,2460,3.5
3,2460,5
25,2460,4
43,2460,4
54,2460,4
73,2460,3
76,2460,3
104,2460,4
107,2460,5
109,2460,3.5
116,2460,3
124,2460,3
134,2460,4
137,2460,5
144,2460,5
147,2460,3
151,2460,2.5
152,2460,4
156,2460,4
169,2460,5
178,2460,5
205,2460,4
213,2460,3.5
215,2460,4
218,2460,3.5
220,2460,2.5
238,2460,2.5
270,2460,5
278,2460,4
283,2460,3
285,2460,5
298,2460,5
305,2460,2
309,2460,3.5
317,2460,4
347,2460,5
359,2460,4.5
360,2460,4
385,2460,5
387,2460,4
394,2460,4
409,2460,5
413,2460,3
415,2460,3.5
422,2460,3
424,2460,3.5
427,2460,4
429,2460,5
430,2460,3.5
445,2460,5
449,2460,3.5
451,2460,3
457,2460,3.5
471,2460,4.5
473,2460,5
479,2460,3
484,2460,5
488,2460,4
489,2460,5
496,2460,5
503,2460,3
504,2460,3.5
505,2460,3.5
508,2460,3.5
520,2460,4
546,2460,4
549,2460,5
557,2460,2
572,2460,4
578,2460,4
586,2460,4
604,2460,4.5
614,2460,3
619,2460,4
632,2460,3
633,2460,4
648,2460,4
663,2460,3
664,2460,5
673,2460,4
678,2460,4
699,2460,5
709,2460,5
724,2460,3.5
727,2460,5
732,2460,4
735,2460,4
737,2460,5
739,2460,4.5
742,2460,5
744,2460,4
752,2460,4
753,2460,5
768,2460,3
772,2460,4.5
775,2460,4
777,2460,4
779,2460,4
789,2460,4
794,2460,3
797,2460,5
804,2460,3.5
807,2460,5
808,2460,3.5
810,2460,4
812,2460,4
820,2460,4
826,2460,5
847,2460,3.5
856,2460,3.5
869,2460,4.5
888,2460,3.5
890,2460,5
892,2460,4
902,2460,4
905,2460,2.5
907,2460,2
916,2460,4
923,2460,3
932,2460,5
935,2460,1
936,2460,3
955,2460,4
968,2460,5
970,2460,5
971,2460,3.5
975,2460,2.5
982,2460,3.5
994,2460,3
995,2460,3
1,2485,4
10,2485,4
54,2485,4
58,2485,4.5
110,2485,4.5
134,2485,4
157,2485,4
208,2485,4
251,2485,3
256,2485,5
271,2485,2.5
294,2485,4
347,2485,5
357,2485,5
375,2485,4
379,2485,4
394,2485,5
411,2485,4
413,2485,3.5
421,2485,2.5
430,2485,2.5
442,2485,1
456,2485,3
471,2485,3.5
554,2485,5
587,2485,3
594,2485,3
636,2485,4
639,2485,5
663,2485,4
673,2485,3
680,2485,4
694,2485,4.5
715,2485,3
717,2485,5
741,2485,5
775,2485,4.5
790,2485,4
856,2485,4
868,2485,3.5
903,2485,3
914,2485,5
929,2485,4
941,2485,4
955,2485,3
970,2485,4
971,2485,3
982,2485,3.5
987,2485,5
1,2488,3.5
3,2488,4
54,2488,5
55,2488,5
77,2488,4
104,2488,4
116,2488,3.5
156,2488,5
162,2488,3
251,2488,4
271,2488,2.5
275,2488,4
283,2488,3
285,2488,3
323,2488,3
342,2488,3.5
347,2488,4
357,2488,4
359,2488,4
361,2488,3.5
367,2488,3
375,2488,4
388,2488,3
394,2488,5
409,2488,5
473,2488,4
479,2488,2
486,2488,3.5
488,2488,4
504,2488,2.5
549,2488,4
554,2488,3
586,2488,3.5
587,2488,5
614,2488,3
631,2488,3.5
637,2488,2.5
648,2488,4
651,2488,4.5
682,2488,5
685,2488,4
687,2488,3
689,2488,3.5
694,2488,3.5
702,2488,4
711,2488,4
717,2488,4.5
737,2488,5
741,2488,5
764,2488,4
768,2488,4
847,2488,3.5
860,2488,4
863,2488,4
868,2488,3.5
870,2488,5
873,2488,4.5
884,2488,4
885,2488,5
892,2488,5
903,2488,1
930,2488,3
932,2488,4.5
935,2488,4
947,2488,5
964,2488,4.5
970,2488,4
982,2488,3.5
1,2496,4
9,2496,5
22,2496,4
24,2496,5
31,2496,2
35,2496,5
40,2496,4
50,2496,5
61,2496,3.5
71,2496,5
82,2496,4
90,2496,2
91,2496,5
96,2496,4.5
99,2496,5
102,2496,5
104,2496,3
109,2496,5
110,2496,1
115,2496,4
116,2496,5
121,2496,5
124,2496,5
131,2496,3.5
132,2496,5
133,2496,5
134,2496,4
137,2496,5
141,2496,3
147,2496,4.5
152,2496,5
153,2496,5
156,2496,5
163,2496,4.5
167,2496,4.5
168,2496,4.5
170,2496,4
190,2496,4
192,2496,5
195,2496,5
198,2496,4
201,2496,4
204,2496,5
205,2496,4
208,2496,4
211,2496,4
215,2496,5
218,2496,4
219,2496,4
220,2496,5
229,2496,3
232,2496,5
237,2496,5
248,2496,4
252,2496,4
254,2496,5
258,2496,2.5
264,2496,4
271,2496,4.5
278,2496,4.5
279,2496,4
281,2496,5
290,2496,4
294,2496,5
297,2496,5
298,2496,5
304,2496,4
313,2496,5
316,2496,4
318,2496,2.5
320,2496,5
340,2496,5
342,2496,4.5
343,2496,3.5
344,2496,5
347,2496,4
361,2496,4.5
363,2496,3
367,2496,5
370,2496,5
372,2496,5
376,2496,4.5
387,2496,4.5
388,2496,4.5
394,2496,4
395,2496,5
398,2496,5
412,2496,4.5
413,2496,4.5
415,2496,5
418,2496,4
421,2496,3.5
422,2496,1.5
427,2496,4.5
431,2496,4.5
436,2496,3
440,2496,5
447,2496,5
451,2496,3.5
457,2496,4.5
458,2496,5
462,2496,4
468,2496,3.5
470,2496,3
471,2496,3
472,2496,4
482,2496,4.5
488,2496,4
489,2496,4
505,2496,4.5
508,2496,5
510,2496,4
519,2496,4.5
520,2496,4
521,2496,5
523,2496,4
526,2496,4
532,2496,4.5
534,2496,5
540,2496,4
543,2496,3.5
546,2496,4.5
548,2496,3
549,2496,4
557,2496,4
560,2496,4
561,2496,4
571,2496,5
572,2496,4.5
577,2496,5
578,2496,4
581,2496,4.5
582,2496,5
586,2496,5
587,2496,5
594,2496,5
602,2496,4
606,2496,2
614,2496,4
617,2496,5
619,2496,4.5
626,2496,5
628,2496,5
631,2496,3.5
633,2496,5
634,2496,5
636,2496,2
637,2496,4.5
645,2496,5
647,2496,4
648,2496,5
649,2496,4.5
650,2496,5
661,2496,1
662,2496,4.5
663,2496,4.5
668,2496,4.5
682,2496,4
689,2496,5
690,2496,5
693,2496,4.5
695,2496,4
700,2496,5
707,2496,3
709,2496,5
710,2496,5
717,2496,5
729,2496,5
731,2496,5
735,2496,4.5
737,2496,5
738,2496,4
739,2496,5
741,2496,5
742,2496,4.5
744,2496,1
747,2496,5
748,2496,3
755,2496,2.5
768,2496,4.5
770,2496,5
772,2496,5
775,2496,5
777,2496,4.5
779,2496,0.5
784,2496,4
786,2496,3.5
787,2496,5
792,2496,4.5
798,2496,4
802,2496,4
804,2496,3.5
808,2496,4.5
810,2496,4
812,2496,4
822,2496,3
828,2496,3
829,2496,5
837,2496,4.5
843,2496,5
846,2496,2
847,2496,5
851,2496,5
855,2496,5
858,2496,2
860,2496,5
865,2496,5
872,2496,4
873,2496,5
878,2496,4
885,2496,5
892,2496,5
894,2496,4
903,2496,4
905,2496,5
907,2496,4.5
912,2496,5
913,2496,3.5
916,2496,4
917,2496,4
919,2496,4.5
923,2496,4
926,2496,4
935,2496,4
937,2496,4
940,2496,3.5
945,2496,4.5
949,2496,4
950,2496,3
951,2496,4.5
955,2496,4
964,2496,5
965,2496,4.5
971,2496,5
975,2496,4
976,2496,5
982,2496,5
984,2496,3.5
987,2496,3
988,2496,5
989,2496,3.5
990,2496,4.5
994,2496,4
995,2496,3
1,2505,4
7,2505,2
54,2505,4
58,2505,3.5
74,2505,5
91,2505,3
147,2505,4
156,2505,4
170,2505,5
245,2505,3
251,2505,3
283,2505,4
294,2505,3.5
299,2505,5
300,2505,3
314,2505,3.5
347,2505,1
357,2505,2
359,2505,4.5
375,2505,4
387,2505,4
394,2505,3
415,2505,3
424,2505,2.5
427,2505,3.5
451,2505,3
457,2505,3.5
473,2505,3
474,2505,4
475,2505,2
479,2505,4
480,2505,5
492,2505,2.5
536,2505,4
554,2505,5
574,2505,5
594,2505,3
614,2505,4
651,2505,4.5
664,2505,3
706,2505,4
709,2505,5
710,2505,4
724,2505,4
741,2505,5
744,2505,3.5
775,2505,3.5
778,2505,4
812,2505,2
815,2505,4.5
838,2505,1
847,2505,4
903,2505,5
941,2505,4
949,2505,3
950,2505,3
955,2505,4
970,2505,3
971,2505,3.5
982,2505,3
1,2568,3.5
7,2568,4
58,2568,5
104,2568,3
156,2568,5
169,2568,5
170,2568,4
247,2568,4
280,2568,5
346,2568,5
348,2568,3
367,2568,3.5
375,2568,5
394,2568,4
411,2568,3
422,2568,1.5
479,2568,4
531,2568,3.5
566,2568,5
587,2568,3
600,2568,5
606,2568,4
775,2568,5
797,2568,5
910,2568,5
947,2568,5
955,2568,5
982,2568,3.5
993,2568,4
1,2754,3.5
298,2754,1
359,2754,4
394,2754,5
413,2754,3.5
594,2754,4
648,2754,4
710,2754,4
768,2754,3
812,2754,2
860,2754,4
892,2754,5
941,2754,4
1,2881,3.5
11,2881,4.5
54,2881,2
61,2881,3
70,2881,1
88,2881,1
116,2881,3
137,2881,3
156,2881,4
347,2881,1
367,2881,3
387,2881,3.5
388,2881,1.5
430,2881,2.5
462,2881,3
543,2881,3
546,2881,1.5
554,2881,3
572,2881,4
587,2881,3
594,2881,1
648,2881,2
670,2881,4
672,2881,2.5
678,2881,3
689,2881,3
729,2881,2.5
737,2881,3.5
768,2881,2
775,2881,4
870,2881,2
929,2881,3.5
971,2881,2.5
982,2881,2.5
1,2914,3.5
21,2914,4
24,2914,2
58,2914,5
156,2914,4
229,2914,4
272,2914,4
413,2914,2.5
415,2914,4.5
423,2914,5
455,2914,4.5
537,2914,3.5
544,2914,4
560,2914,4
609,2914,2.5
648,2914,4
665,2914,4
672,2914,2.5
710,2914,1
741,2914,5
768,2914,4
775,2914,4
777,2914,4
791,2914,3
802,2914,4
843,2914,5
845,2914,1
855,2914,3.5
856,2914,1.5
892,2914,5
903,2914,3
941,2914,4
947,2914,5
955,2914,1
982,2914,3.5
1,2917,4
7,2917,5
118,2917,2
156,2917,5
157,2917,3
239,2917,4.5
241,2917,4.5
251,2917,5
298,2917,4
394,2917,4
413,2917,3
422,2917,3
424,2917,4
445,2917,3
449,2917,5
635,2917,5
717,2917,4.5
727,2917,3
732,2917,4
791,2917,3
900,2917,4
903,2917,3
941,2917,4
955,2917,1
971,2917,2
982,2917,3
995,2917,3.5
1,2925,4
54,2925,2
58,2925,1
91,2925,3.5
116,2925,2.5
124,2925,1.5
125,2925,4.5
131,2925,2.5
137,2925,4
157,2925,2
239,2925,5
264,2925,3
271,2925,2.5
278,2925,3
279,2925,4
294,2925,5
298,2925,3
315,2925,3
343,2925,2
388,2925,2.5
395,2925,0.5
412,2925,1.5
424,2925,2
430,2925,1.5
448,2925,4
486,2925,4
578,2925,1.5
586,2925,2.5
587,2925,3
595,2925,3
604,2925,3
619,2925,4
628,2925,4
635,2925,3.5
646,2925,2
648,2925,3
670,2925,2
689,2925,2.5
727,2925,5
768,2925,3
774,2925,2
791,2925,3
802,2925,4
872,2925,4
903,2925,3
910,2925,4
931,2925,4.5
941,2925,3
964,2925,3.5
982,2925,3
1,2933,4
24,2933,4
73,2933,5
83,2933,4
91,2933,3.5
131,2933,2.5
132,2933,4
135,2933,3
147,2933,3
156,2933,4
220,2933,5
247,2933,3
283,2933,4
298,2933,4
344,2933,4
360,2933,5
372,2933,4
387,2933,4.5
394,2933,5
400,2933,5
409,2933,5
415,2933,3
421,2933,3
478,2933,4
495,2933,3.5
544,2933,4
554,2933,4
557,2933,4
572,2933,3
578,2933,4
587,2933,5
595,2933,4
606,2933,3
621,2933,4
626,2933,3.5
632,2933,3
665,2933,5
685,2933,3
717,2933,1
741,2933,5
745,2933,5
775,2933,3.5
802,2933,5
804,2933,4.5
847,2933,3.5
856,2933,4
903,2933,5
969,2933,3.5
971,2933,4
982,2933,3
1,3253,4
24,3253,2
156,3253,4
298,3253,3
367,3253,2
635,3253,4
670,3253,2
699,3253,2
741,3253,0.5
768,3253,3.5
775,3253,2.5
812,3253,3
847,3253,1
1,3287,3
7,3287,4
280,3287,3.5
386,3287,3
394,3287,3
710,3287,3
775,3287,3
856,3287,4
969,3287,4
1,3346,4
17,3346,4
21,3346,4
24,3346,5
25,3346,4
43,3346,4
56,3346,5
58,3346,5
72,3346,5
88,3346,4
91,3346,4
96,3346,4.5
102,3346,5
109,3346,3
112,3346,4
115,3346,4
116,3346,3
133,3346,4.5
135,3346,4
137,3346,5
141,3346,2
151,3346,3.5
156,3346,5
190,3346,4.5
205,3346,4
208,3346,3.5
211,3346,3.5
213,3346,4.5
215,3346,4
220,3346,4.5
239,3346,5
240,3346,5
241,3346,4.5
247,3346,3
258,3346,0.5
264,3346,3.5
273,3346,3
280,3346,4.5
298,3346,3
309,3346,3.5
311,3346,5
314,3346,3.5
320,3346,4
344,3346,3
348,3346,4
351,3346,4
353,3346,5
359,3346,3.5
367,3346,3
375,3346,4
379,3346,4
388,3346,3.5
394,3346,5
412,3346,3.5
413,3346,4.5
415,3346,3
421,3346,3.5
427,3346,3
440,3346,5
447,3346,5
451,3346,3.5
455,3346,4
462,3346,5
469,3346,4.5
471,3346,2
476,3346,5
485,3346,2
489,3346,4
492,3346,3
504,3346,2.5
521,3346,5
526,3346,3.5
540,3346,4
543,3346,4
580,3346,5
586,3346,2.5
587,3346,4
594,3346,4
598,3346,4.5
609,3346,4.5
614,3346,4
630,3346,5
632,3346,3
635,3346,5
648,3346,5
659,3346,4
662,3346,2.5
663,3346,4.5
685,3346,4
710,3346,5
717,3346,5
729,3346,3.5
731,3346,2.5
735,3346,4
738,3346,3.5
739,3346,3
741,3346,4.5
745,3346,2
748,3346,4
768,3346,3
770,3346,4
776,3346,3.5
777,3346,4
779,3346,4.5
798,3346,5
803,3346,3
809,3346,0.5
819,3346,4.5
829,3346,4.5
834,3346,2
846,3346,5
854,3346,4.5
864,3346,3.5
869,3346,4.5
872,3346,3.5
873,3346,5
880,3346,3
885,3346,4.5
889,3346,4
902,3346,2.5
903,3346,4
915,3346,2.5
916,3346,4
929,3346,4.5
933,3346,4
935,3346,4
940,3346,4
950,3346,4
968,3346,4
975,3346,3.5
984,3346,3
990,3346,2.5
995,3346,4
1,3347,3.5
246,3347,1
258,3347,1
388,3347,0.5
440,3347,0.5
741,3347,2
768,3347,3
812,3347,3
903,3347,1
1,3360,4
22,3360,3
24,3360,4
35,3360,5
56,3360,2
79,3360,3
82,3360,4
91,3360,4
96,3360,4.5
99,3360,4.5
112,3360,3
115,3360,3.5
124,3360,4
132,3360,3.5
133,3360,3.5
137,3360,4
139,3360,4
147,3360,4
154,3360,3.5
168,3360,4.5
218,3360,4
220,3360,4.5
232,3360,5
237,3360,5
241,3360,4
247,3360,5
248,3360,4
254,3360,4
258,3360,4
268,3360,5
271,3360,3
278,3360,3
283,3360,5
313,3360,4
314,3360,4
317,3360,4
337,3360,5
344,3360,5
347,3360,2
359,3360,4
367,3360,4.5
388,3360,4
394,3360,4
398,3360,5
400,3360,3
430,3360,3.5
431,3360,4.5
451,3360,3
455,3360,2
457,3360,3.5
459,3360,2.5
471,3360,1
485,3360,3.5
500,3360,4
508,3360,3.5
521,3360,5
546,3360,4
571,3360,5
572,3360,3.5
586,3360,5
594,3360,4
631,3360,4.5
633,3360,4
637,3360,4
645,3360,2.5
648,3360,4
662,3360,3
670,3360,5
689,3360,5
690,3360,5
699,3360,4
717,3360,4
729,3360,4
734,3360,4
735,3360,4.5
739,3360,4.5
741,3360,5
742,3360,5
748,3360,1.5
768,3360,4.5
770,3360,4
777,3360,4
812,3360,3
869,3360,4
900,3360,4.5
902,3360,4.5
903,3360,4
907,3360,4.5
913,3360,3.5
916,3360,3.5
919,3360,4
923,3360,4
926,3360,4.5
932,3360,5
935,3360,2
937,3360,4
941,3360,3
951,3360,5
965,3360,4.5
968,3360,4.5
971,3360,4
975,3360,4
982,3360,3
984,3360,4
997,3360,4.5
1,3374,4
14,3374,3.5
24,3374,4
25,3374,3.5
57,3374,4
61,3374,3.5
82,3374,4.5
83,3374,3
96,3374,4.5
102,3374,5
109,3374,5
112,3374,4
124,3374,3.5
129,3374,4.5
131,3374,0.5
132,3374,5
147,3374,4.5
154,3374,4
155,3374,4.5
175,3374,2.5
201,3374,4
205,3374,3.5
208,3374,4
218,3374,3.5
227,3374,4.5
238,3374,4
247,3374,3
264,3374,3.5
271,3374,3
273,3374,4
279,3374,3.5
280,3374,4
283,3374,5
305,3374,5
309,3374,3.5
317,3374,1
318,3374,3
341,3374,4.5
344,3374,4
347,3374,4
348,3374,4.5
359,3374,4.5
367,3374,3.5
372,3374,4.5
378,3374,2
384,3374,4
388,3374,3
394,3374,4
409,3374,5
413,3374,4.5
415,3374,4.5
421,3374,3
424,3374,4
425,3374,5
427,3374,2.5
448,3374,3.5
451,3374,3.5
466,3374,3.5
468,3374,5
469,3374,5
470,3374,4
471,3374,3
489,3374,4
520,3374,1.5
540,3374,4.5
544,3374,4
549,3374,4
572,3374,3
586,3374,2.5
587,3374,4
594,3374,4
612,3374,3.5
632,3374,3
633,3374,4.5
636,3374,5
647,3374,3
650,3374,4.5
663,3374,2
671,3374,1.5
672,3374,4
673,3374,5
693,3374,3.5
700,3374,3.5
717,3374,2.5
731,3374,3.5
735,3374,3.5
741,3374,4.5
744,3374,4
756,3374,5
770,3374,5
775,3374,4
776,3374,1.5
777,3374,4.5
779,3374,5
783,3374,4
799,3374,3
804,3374,5
811,3374,3.5
812,3374,1
841,3374,4.5
847,3374,4.5
868,3374,3
869,3374,4.5
873,3374,5
878,3374,4
885,3374,3.5
905,3374,4.5
907,3374,3.5
930,3374,5
932,3374,4.5
935,3374,4
940,3374,1.5
968,3374,2
969,3374,5
971,3374,4.5
975,3374,4
979,3374,4
984,3374,3.5
998,3374,5
1,3435,3.5
11,3435,2
21,3435,5
77,3435,3.5
88,3435,2.5
132,3435,4
220,3435,4.5
271,3435,1.5
283,3435,5
359,3435,3
382,3435,4.5
383,3435,0.5
387,3435,5
388,3435,3.5
394,3435,4
430,3435,5
485,3435,3
553,3435,4
572,3435,3.5
631,3435,4
727,3435,3
741,3435,0.5
768,3435,3
775,3435,4.5
777,3435,3.5
787,3435,2
812,3435,3
845,3435,4
847,3435,4.5
903,3435,5
912,3435,4
969,3435,4
971,3435,4
982,3435,4
1,3452,4
58,3452,3
88,3452,2.5
91,3452,2.5
131,3452,1
137,3452,4
156,3452,4
238,3452,3
247,3452,3
264,3452,3.5
298,3452,4
347,3452,3
367,3452,3.5
440,3452,5
471,3452,3.5
553,3452,5
578,3452,4
595,3452,5
614,3452,3.5
619,3452,3
637,3452,2
641,3452,4
664,3452,4.5
717,3452,4
741,3452,4.5
744,3452,3.5
768,3452,4.5
775,3452,3.5
777,3452,3.5
802,3452,4
810,3452,4
812,3452,4
855,3452,4.5
903,3452,3
907,3452,3.5
924,3452,4
929,3452,2.5
969,3452,4.5
971,3452,4.5
982,3452,3
1,3457,3
11,3457,3.5
116,3457,0.5
156,3457,3
394,3457,3
424,3457,1
648,3457,2
768,3457,3
903,3457,1
971,3457,3
982,3457,2.5
1,3536,3.5
11,3536,5
42,3536,4.5
49,3536,4
56,3536,3
58,3536,5
61,3536,4.5
65,3536,4
72,3536,5
82,3536,4.5
83,3536,4
88,3536,3.5
89,3536,4
99,3536,5
102,3536,4.5
110,3536,4
118,3536,4
125,3536,4
132,3536,5
133,3536,4.5
137,3536,5
139,3536,4
141,3536,3
152,3536,4
155,3536,4.5
162,3536,4
167,3536,4
173,3536,5
189,3536,5
204,3536,5
206,3536,3.5
208,3536,4.5
211,3536,4
215,3536,4
220,3536,4.5
222,3536,4
232,3536,5
237,3536,5
238,3536,4.5
247,3536,4
248,3536,4
252,3536,5
253,3536,3.5
254,3536,4.5
264,3536,4
271,3536,4
273,3536,3
278,3536,4.5
280,3536,4.5
290,3536,5
294,3536,4
304,3536,4.5
313,3536,4.5
314,3536,5
318,3536,3
320,3536,3.5
321,3536,3.5
340,3536,4.5
344,3536,5
347,3536,4
349,3536,5
351,3536,4.5
353,3536,5
359,3536,5
361,3536,4.5
370,3536,5
372,3536,4.5
376,3536,4
380,3536,5
383,3536,4
387,3536,4.5
388,3536,3.5
394,3536,4
400,3536,4.5
407,3536,4
413,3536,4.5
415,3536,3
421,3536,4.5
425,3536,5
427,3536,2.5
431,3536,4
447,3536,4.5
448,3536,4
455,3536,4.5
457,3536,4
462,3536,2.5
469,3536,5
485,3536,4
492,3536,4.5
504,3536,3.5
527,3536,5
528,3536,5
534,3536,3.5
535,3536,1.5
537,3536,4
543,3536,3
544,3536,4
549,3536,5
555,3536,4
557,3536,4
558,3536,4.5
560,3536,4
567,3536,5
572,3536,5
573,3536,4.5
577,3536,5
586,3536,4
594,3536,5
598,3536,4.5
612,3536,4.5
614,3536,3
617,3536,5
622,3536,4
626,3536,3.5
628,3536,5
630,3536,4
631,3536,4
632,3536,4
633,3536,5
637,3536,3.5
645,3536,2.5
648,3536,4
649,3536,5
650,3536,3.5
662,3536,3.5
663,3536,5
693,3536,4
700,3536,4.5
702,3536,4
710,3536,5
717,3536,4
729,3536,4
735,3536,4
737,3536,5
739,3536,5
741,3536,4.5
742,3536,4
745,3536,5
748,3536,3.5
755,3536,4
757,3536,3
768,3536,4
770,3536,5
774,3536,1
775,3536,4
777,3536,4
783,3536,5
784,3536,5
787,3536,5
792,3536,4.5
798,3536,5
807,3536,5
811,3536,3.5
822,3536,3.5
827,3536,4
834,3536,5
841,3536,5
844,3536,3.5
846,3536,3.5
851,3536,5
854,3536,4
868,3536,4.5
873,3536,5
876,3536,5
878,3536,4
885,3536,5
889,3536,3
894,3536,4.5
896,3536,4
901,3536,5
905,3536,5
907,3536,4.5
912,3536,4.5
913,3536,3.5
915,3536,5
919,3536,5
924,3536,4
926,3536,4.5
930,3536,5
932,3536,4.5
933,3536,4.5
935,3536,5
937,3536,3.5
940,3536,4
941,3536,4
949,3536,5
950,3536,3
955,3536,3
965,3536,4.5
968,3536,2
969,3536,4
971,3536,4.5
975,3536,4
982,3536,4
988,3536,4.5
989,3536,4
997,3536,4.5
998,3536,2
1000,3536,3.5
1,3600,4
7,3600,5
11,3600,4.5
18,3600,3
20,3600,3.5
22,3600,3
25,3600,3.5
31,3600,4
43,3600,5
50,3600,4
57,3600,4.5
82,3600,4.5
88,3600,2.5
90,3600,4.5
91,3600,3.5
96,3600,4
109,3600,5
115,3600,3
116,3600,3
124,3600,5
129,3600,4
131,3600,3
132,3600,5
136,3600,3.5
137,3600,3
147,3600,3
148,3600,5
152,3600,3.5
155,3600,4
162,3600,3.5
179,3600,3.5
180,3600,3.5
194,3600,4.5
204,3600,4
205,3600,4
206,3600,5
208,3600,4
211,3600,4.5
215,3600,1
220,3600,4
232,3600,4.5
237,3600,4
239,3600,5
240,3600,4
264,3600,3.5
271,3600,2
278,3600,3.5
279,3600,3.5
280,3600,4
294,3600,4
297,3600,4
306,3600,4
309,3600,3
314,3600,4
316,3600,4
317,3600,1
318,3600,2
337,3600,4.5
347,3600,4
350,3600,3.5
359,3600,4
361,3600,4.5
367,3600,3
370,3600,5
372,3600,3
375,3600,5
378,3600,4
383,3600,3.5
384,3600,4.5
386,3600,4
387,3600,4
388,3600,3.5
409,3600,4.5
412,3600,2
413,3600,1
419,3600,5
421,3600,5
422,3600,3
425,3600,4
427,3600,2
430,3600,3.5
432,3600,4
436,3600,4
439,3600,4
440,3600,4.5
441,3600,2.5
447,3600,5
449,3600,5
471,3600,4
476,3600,4
485,3600,2.5
486,3600,5
489,3600,5
492,3600,4.5
520,3600,5
521,3600,2.5
531,3600,5
535,3600,4
537,3600,3
546,3600,3.5
548,3600,3
549,3600,4
561,3600,4
571,3600,5
572,3600,4
577,3600,3.5
578,3600,4
580,3600,4
583,3600,4
586,3600,3
587,3600,3
588,3600,5
590,3600,4
599,3600,4
604,3600,3.5
609,3600,4.5
614,3600,4
619,3600,3
630,3600,5
633,3600,4.5
636,3600,4
637,3600,3.5
648,3600,3
649,3600,3.5
659,3600,3
661,3600,2
662,3600,2
663,3600,4
670,3600,5
671,3600,4
673,3600,5
676,3600,5
685,3600,4
689,3600,3.5
694,3600,4
717,3600,4
724,3600,4.5
727,3600,5
731,3600,2
732,3600,3.5
735,3600,2
737,3600,4
738,3600,4.5
739,3600,4.5
741,3600,5
742,3600,4
745,3600,4
757,3600,4.5
763,3600,3
768,3600,4
775,3600,3
776,3600,4.5
777,3600,4
786,3600,3.5
789,3600,5
792,3600,4.5
802,3600,5
809,3600,0.5
811,3600,3.5
812,3600,3
819,3600,2.5
829,3600,4.5
846,3600,4.5
858,3600,2.5
865,3600,4
869,3600,4
878,3600,4
880,3600,3
885,3600,5
889,3600,4
890,3600,4
891,3600,4
902,3600,4
903,3600,4
905,3600,2
907,3600,3.5
910,3600,4.5
915,3600,4
916,3600,4
923,3600,4
924,3600,3.5
929,3600,4
932,3600,4
933,3600,4.5
935,3600,4
940,3600,2.5
948,3600,4
950,3600,2
951,3600,4
953,3600,4.5
962,3600,3.5
964,3600,3
971,3600,4
975,3600,4
979,3600,3
982,3600,3
984,3600,4.5
989,3600,4
990,3600,4
994,3600,4
1,3706,3.5
11,3706,4.5
147,3706,3
148,3706,3
258,3706,1.5
294,3706,4
359,3706,4.5
367,3706,2.5
370,3706,4
388,3706,2
413,3706,2.5
424,3706,3
430,3706,4
449,3706,4
455,3706,2
469,3706,1.5
489,3706,4
492,3706,4
586,3706,3
587,3706,3
630,3706,4.5
637,3706,2
659,3706,3.5
670,3706,4
696,3706,2
717,3706,3
729,3706,4
768,3706,3
775,3706,3.5
812,3706,3
829,3706,4
900,3706,5
950,3706,2
951,3706,4
976,3706,4
1,3719,4
91,3719,3.5
109,3719,5
156,3719,4
208,3719,3.5
294,3719,3.5
